# Total Cohort,% Grads,% Passing Regents,% Advanced Regents,% Dropout,% Female Cohort,% Male Cohort,% Asian Cohort,% White Cohort,% Black Cohort,% Hispanic Cohort,% Native American Cohort,% Multi-Racial Cohort,% Econ Disadv Cohort,% Not Econ Disadv Cohort,% SWD Cohort,% Not SWD Cohort
726,40.22038567493113,14.46280991735537,0.27548209366391185,36.08815426997245,44.76584022038568,55.23415977961432,1.5151515151515151,1.6528925619834711,23.140495867768596,26.997245179063363,0.27548209366391185,0.0,87.32782369146005,12.672176308539946,18.732782369146005,80.3030303030303
937,72.46531483457844,66.16862326574173,10.245464247598719,2.9882604055496262,47.065101387406614,52.934898612593386,4.268943436499466,1.1739594450373532,89.32764140875133,4.375667022411953,0.5336179295624333,0.32017075773745995,69.5837780149413,30.4162219850587,12.48665955176094,87.51334044823906
748,66.17647058823529,64.57219251336899,1.8716577540106951,1.3368983957219251,26.737967914438503,73.2620320855615,2.5401069518716577,0.4010695187165776,85.16042780748663,11.229946524064172,0.4010695187165776,0.267379679144385,70.18716577540107,29.812834224598934,16.443850267379677,83.55614973262033
2266,47.57281553398058,23.87466902030009,3.0450132391879965,13.150926743159753,44.2188879082083,54.766107678729036,0.5736981465136806,1.1915269196822595,84.99558693733451,8.384819064430715,0.6619593998234775,0.1323918799646955,79.78817299205649,20.211827007943516,13.636363636363635,86.36363636363636
573,41.012216404886566,39.26701570680628,0.8726003490401396,20.418848167539267,53.92670157068062,46.07329842931937,1.0471204188481675,1.5706806282722512,37.52181500872601,58.813263525305416,0.6980802792321117,0.34904013961605584,80.97731239092496,19.022687609075042,18.32460732984293,81.67539267015707
554,67.14801444043322,58.30324909747292,7.400722021660649,12.274368231046932,44.94584837545126,55.054151624548744,8.664259927797833,7.761732851985561,23.826714801444044,56.85920577617328,2.527075812274368,0.36101083032490977,75.45126353790613,24.548736462093864,20.397111913357403,79.6028880866426
1786,87.90593505039193,76.48376259798432,15.677491601343785,3.807390817469205,53.471444568868975,46.52855543113102,5.319148936170213,7.726763717805152,36.11422172452408,48.0963045912654,1.007838745800672,1.7357222844344906,71.78051511758119,28.21948488241881,13.269876819708848,86.73012318029116
568,33.45070422535211,16.901408450704224,0.0,21.30281690140845,75.70422535211267,24.295774647887324,1.4084507042253522,0.7042253521126761,43.309859154929576,54.04929577464789,0.528169014084507,0.0,85.2112676056338,14.788732394366196,21.47887323943662,78.52112676056338
1400,67.42857142857143,57.64285714285714,2.4285714285714284,9.928571428571429,56.214285714285715,43.785714285714285,0.7142857142857143,0.5714285714285714,74.21428571428571,23.5,0.7857142857142858,0.2142857142857143,83.21428571428572,16.785714285714285,17.857142857142858,82.14285714285714
8523,63.463569165786694,53.00950369588173,13.187844655637686,11.732957878681216,48.15205913410771,51.8479408658923,7.5912237475067466,29.391059486096445,26.727678047635813,35.621260119676165,0.42238648363252373,0.24639211545230555,57.39762994250851,42.6023700574915,18.913528100434117,81.08647189956588
926,79.80561555075593,73.86609071274299,15.658747300215984,4.211663066954643,57.77537796976242,42.22462203023758,3.5637149028077757,1.7278617710583155,84.12526997840173,9.287257019438446,0.8639308855291578,0.4319654427645789,71.05831533477321,28.94168466522678,13.282937365010799,86.7170626349892
706,18.271954674220964,15.58073654390935,0.0,10.623229461756374,43.201133144475925,56.798866855524075,9.34844192634561,29.886685552407933,29.036827195467424,30.73654390934844,0.708215297450425,0.28328611898017,80.31161473087819,19.688385269121813,19.121813031161473,80.87818696883853
1670,88.74251497005989,81.437125748503,20.35928143712575,1.0778443113772456,72.69461077844312,27.305389221556887,5.209580838323354,43.47305389221557,26.526946107784433,22.275449101796408,0.718562874251497,1.7964071856287425,34.371257485029936,65.62874251497006,7.664670658682635,92.33532934131736
3782,60.33844526705446,47.9111581173982,1.9037546271813854,10.787942887361185,50.925436277102065,49.07456372289794,0.9254362771020624,1.2427287149656268,31.121099947117926,66.07615018508726,0.370174510840825,0.26441036488630354,79.19090428344792,20.80909571655209,14.225277630883133,85.77472236911687
514,39.88326848249027,11.478599221789883,0.0,32.490272373540854,0.0,0.5836575875486382,0.0,0.0,0.5836575875486382,0.0,0.0,0.0,53.30739299610895,46.69260700389105,7.198443579766536,54.86381322957199
1545,14.627831715210357,10.614886731391586,0.0,28.867313915857608,54.88673139158576,45.113268608414245,0.45307443365695793,0.5825242718446602,26.148867313915858,60.32362459546926,12.491909385113269,0.0,84.85436893203884,15.145631067961165,15.210355987055015,84.78964401294499
2655,14.161958568738232,10.282485875706215,0.4143126177024482,11.374764595103578,47.984934086628996,52.015065913371,12.617702448210924,7.871939736346516,36.45951035781545,41.80790960451977,1.0922787193973633,0.15065913370998116,73.06967984934086,26.93032015065913,12.203389830508476,87.79661016949153
1017,78.95771878072763,76.40117994100295,17.20747295968535,3.44149459193707,50.54080629301868,49.45919370698132,30.08849557522124,3.44149459193707,47.29596853490659,16.125860373647985,2.1632251720747298,0.8849557522123894,82.69419862340216,17.305801376597838,11.9960668633235,88.00393313667651
1779,94.09780775716695,91.62450815064643,62.84429454749859,1.0680157391793141,63.91231028667791,36.08768971332209,36.312535132096684,3.316469926925239,43.62001124227094,14.277684092186622,1.5739179314221474,0.8993816750983699,59.80888139404159,40.1911186059584,3.147835862844295,96.85216413715571
981,72.6809378185525,67.07441386340469,13.761467889908257,14.576962283384301,38.939857288481136,61.060142711518864,4.689092762487258,3.058103975535168,48.827726809378184,42.09989806320081,1.1213047910295617,0.20387359836901123,74.61773700305811,25.382262996941897,15.902140672782874,84.09785932721712
497,92.35412474849095,91.54929577464789,58.752515090543255,1.0060362173038229,55.13078470824949,44.8692152917505,62.17303822937625,2.2132796780684103,8.249496981891348,25.553319919517104,1.0060362173038229,0.8048289738430584,86.11670020120724,13.883299798792756,5.8350100603621735,94.16498993963782
1656,97.04106280193237,96.92028985507247,89.25120772946859,0.12077294685990338,46.55797101449276,53.44202898550725,70.59178743961353,8.333333333333332,10.990338164251208,8.454106280193237,0.36231884057971014,1.2681159420289856,62.5,37.5,0.24154589371980675,99.7584541062802
4108,87.1713729308666,73.7585199610516,11.92794547224927,2.263875365141188,53.43232716650438,46.567672833495614,25.024342745861734,12.852969814995133,44.98539435248296,15.725413826679649,1.0467380720545278,0.36514118792599803,55.74488802336903,44.255111976630964,15.579357351509252,84.42064264849076
2196,88.11475409836066,85.33697632058288,33.60655737704918,3.096539162112933,48.63387978142077,51.36612021857923,11.020036429872496,39.25318761384335,3.9617486338797816,43.62477231329691,0.8652094717668488,1.2750455373406193,58.37887067395264,41.62112932604736,14.93624772313297,85.06375227686704
1327,69.78146194423512,65.1846269781462,5.953278070836474,7.837226827430293,46.345139412207985,53.65486058779201,3.541823662396383,1.0550113036925395,84.85305199698568,8.214016578749057,0.7535795026375283,1.5825169555388092,71.13790504898266,28.86209495101733,14.016578749058025,85.98342125094197
1045,6.9856459330143545,6.315789473684211,0.0,27.27272727272727,49.856459330143544,50.143540669856456,7.942583732057416,10.909090909090908,46.60287081339713,25.454545454545453,8.899521531100477,0.19138755980861244,82.00956937799043,17.99043062200957,9.473684210526317,90.52631578947368
